YEAR,MO,DY,PS,WS10M,WS50M,RH2M,QV2M,TS,T2M,T2M_MAX,T2M_MIN,WS2M,PRECTOTCORR
1981,10,31,100.83,1.91,3.47,86.06,17.88,26.3,26.07,31.23,22,1.02,2.04
1981,11,1,100.9,1.45,2.42,85,18.13,26.7,26.55,31.26,22.19,0.79,5.74
1981,11,2,100.92,1.47,2.69,91.38,18.55,25.68,25.55,28.37,23.1,0.78,25.75
1981,11,3,100.94,1.27,2.2,87.62,17.58,25.37,25.37,28.13,23.28,0.69,10.09
1981,11,4,100.84,0.92,1.42,82.44,17.76,26.99,26.67,30.89,23.04,0.51,22.37
1981,11,5,100.9,1.66,2.7,88.81,17.21,24.85,24.77,27.95,23.08,0.92,6.86
1981,11,6,100.86,1.28,1.95,81.25,17.52,26.73,26.71,30.89,21.94,0.71,0.08
1981,11,7,100.9,1.3,2.07,86.38,18.37,26.38,26.37,29.5,23.76,0.69,13.65
1981,11,8,100.81,1.09,1.7,84.88,17.82,25.75,26.08,28.21,23.27,0.64,16.61
1981,11,9,100.79,1.17,1.95,86.31,18.55,26.29,26.44,29.65,23.37,0.69,43.47
1981,11,10,100.89,0.97,1.59,83.06,17.27,25.76,26.04,28.98,23.34,0.55,11.65
1981,11,11,100.94,1.86,3.26,88.06,17.76,25.58,25.44,28.9,23.05,1.02,0.72
1981,11,12,101.03,1.58,2.7,91,17.15,24.26,24.3,26.55,22.53,0.83,7.24
1981,11,13,100.99,1.55,2.46,86.88,17.46,25.57,25.44,29.59,22.09,0.87,7.06
1981,11,14,100.93,1.59,2.53,91.75,18.07,24.8,24.98,26.69,23.48,0.84,2.35
1981,11,15,100.85,1.88,3.29,87.94,18.37,26.16,26.06,29.85,23.17,1,11.04
1981,11,16,100.82,1.8,3.16,92.12,18.86,25.56,25.62,28.31,23.9,0.94,16.15
1981,11,17,100.77,1.67,2.7,85.31,18.37,26.26,26.55,29.73,23.33,0.95,2.9
1981,11,18,100.75,1.52,2.38,85.44,18.19,26.15,26.33,29.47,23.73,0.84,4.64
1981,11,19,100.81,1.53,2.43,90.75,17.52,24.38,24.62,26.31,22.78,0.9,12.04
1981,11,20,100.78,1.7,2.72,86.25,18.01,26.01,26.02,29.74,22.48,0.96,3.83
1981,11,21,100.74,1.52,2.59,89.44,18.31,25.63,25.63,28.14,23.4,0.81,16.52
1981,11,22,100.74,1.17,2.23,90.56,18.07,25.3,25.2,28.13,23.12,0.62,26.64
1981,11,23,100.73,1.07,1.84,89.06,17.46,24.91,24.94,27.63,23.39,0.57,2.16
1981,11,24,100.79,1.19,1.78,87.12,17.76,25.44,25.54,28.3,23.02,0.68,0.22
1981,11,25,100.73,1.62,2.82,90.38,18.43,25.6,25.55,28.64,22.46,0.84,11.5
1981,11,26,100.78,2.06,3.77,91.75,18.49,25.35,25.39,28.02,23.29,1.09,4.78
1981,11,27,100.82,2.33,3.97,88.75,18.31,25.94,25.83,29.73,22.94,1.26,1.01
1981,11,28,100.83,1.81,2.91,92.56,18.25,24.86,24.97,27.5,22.94,0.97,21
1981,11,29,100.76,2.15,3.74,88.44,18.01,25.77,25.61,29.58,22.41,1.16,0.26
1981,11,30,100.79,1.89,3.33,89.31,17.94,25.45,25.36,29.08,22.72,1.01,12.03
1981,12,1,100.79,1.8,2.77,86.62,18.37,26.06,26.29,29.63,22.69,1.02,20.65
1981,12,2,100.77,1.41,2.23,84.5,18.37,26.53,26.73,30.33,23.29,0.79,7.42
1981,12,3,100.83,1.82,3.35,89.56,18.37,25.81,25.74,28.98,23.09,0.97,5.84
1981,12,4,100.86,2.12,3.84,90.12,18.62,25.87,25.82,29.23,23.66,1.13,12.66
1981,12,5,100.97,1.86,3.2,89.88,18.19,25.51,25.51,28.42,23.16,0.97,11.17
1981,12,6,100.96,2.33,4.06,89.31,18.07,25.69,25.51,28.95,22.66,1.29,2.93
1981,12,7,100.95,1.94,3.42,91.44,17.94,24.98,24.94,27.4,22.98,1.02,1.08
1981,12,8,100.88,1.98,3.52,89.75,18.43,25.84,25.75,29.4,22.83,1.05,7.26
1981,12,9,101.07,1.66,2.9,91.88,18.49,25.12,25.36,27.31,23.83,0.89,4.36
1981,12,10,101.11,1.74,2.73,83.19,17.46,26.01,26.22,30.22,22.17,0.98,1.94
1981,12,11,101.12,1.59,2.8,86.81,18.19,26.14,26.11,29.64,23.17,0.88,7.94
1981,12,12,101.09,2.42,4.27,90.69,18.49,25.64,25.63,28.64,23.44,1.33,7.99
1981,12,13,101.06,2.18,3.76,89.12,18.19,25.73,25.66,29.15,23.22,1.17,2.27
1981,12,14,100.97,2.07,3.47,87.56,18.49,26.35,26.25,30.03,22.78,1.12,1.2
1981,12,15,100.97,1.8,3.21,91.94,18.74,25.57,25.57,28.45,23.77,0.96,17.55
1981,12,16,101.04,2.09,3.73,93.44,18.43,24.99,25.02,27.57,23.1,1.11,6.21
1981,12,17,101.08,1.95,3.35,90.69,18.19,25.44,25.38,28.61,22.98,1.05,1.23
1981,12,18,101.05,1.87,3.32,94.25,18.92,25.25,25.29,27.56,23.3,0.99,36.85
1981,12,19,101.11,2.37,4.21,94.62,18.49,24.84,24.88,26.78,23.35,1.27,11.35
1981,12,20,101.1,2.7,4.59,92.38,18.37,25.26,25.19,28.59,22.76,1.48,13.67
1981,12,21,101.1,2.75,4.84,91.56,18.37,25.3,25.33,28.15,23.17,1.48,4.55
1981,12,22,101.16,1.89,3.41,93.56,18.43,25.04,25.04,27.47,23.17,0.99,5.21
1981,12,23,101.02,2.05,3.66,93.44,18.43,25.01,25.05,27.48,23.37,1.08,7.88
1981,12,24,100.97,2.55,4.33,89.06,17.94,25.57,25.44,29.23,22.7,1.38,2.17
1981,12,25,100.91,2.83,4.78,88.62,18.13,25.83,25.71,29.6,22.61,1.55,1.62
1981,12,26,100.84,3.06,5.23,89.56,18.62,25.95,25.92,29.43,23.48,1.66,0.54
1981,12,27,100.84,2.34,4.12,89.75,18.49,25.77,25.76,28.94,23.42,1.23,0.54
1981,12,28,100.79,2.22,3.84,88.06,18.68,26.57,26.33,30.3,23.19,1.2,3.97
1981,12,29,100.81,1.79,3.19,89.38,18.8,26.29,26.12,29.72,23.87,0.97,6.06
1981,12,30,100.95,1.9,3.26,90.88,18.62,25.75,25.71,28.78,23.51,1.02,7.76
1981,12,31,100.97,1.55,2.89,89.44,18.49,26.03,25.87,29.29,23.26,0.8,5.7
1982,1,1,100.93,2.08,3.54,90,18.43,25.87,25.7,29.27,22.82,1.14,11.77
1982,1,2,100.85,1.8,3.28,89.75,18.37,25.88,25.69,29.08,23.05,0.98,3.94
1982,1,3,100.83,2.23,3.93,91.75,18.13,25.02,25.02,27.74,23.28,1.2,1.5
1982,1,4,100.88,2.32,4.05,89.44,18.25,25.88,25.65,29.29,22.98,1.27,25.47
1982,1,5,100.9,2.38,4.15,91.25,18.31,25.4,25.33,28.44,23.01,1.28,22.36
1982,1,6,101,2.25,3.93,93,17.15,23.83,23.89,25.66,22.48,1.19,5.55
1982,1,7,101.05,2.02,3.49,90.69,17.27,24.55,24.48,28.18,21.95,1.09,2.8
1982,1,8,101.01,2.23,3.8,89.94,17.4,24.96,24.79,28.3,21.86,1.21,1.17
1982,1,9,100.95,2.17,3.78,90.69,17.52,24.78,24.7,27.69,22.37,1.18,13.34
1982,1,10,100.86,2.18,3.67,89.75,17.82,25.39,25.2,28.95,22.08,1.19,9.93
1982,1,11,100.86,2.28,3.92,89.25,18.19,25.81,25.62,29.45,22.51,1.25,7.59
1982,1,12,100.86,1.93,3.49,91.75,18.19,25.15,25.1,27.98,23.16,1.04,4.2
1982,1,13,100.84,1.99,3.58,92.25,17.94,24.86,24.8,27.19,23.19,1.07,17.17
1982,1,14,100.85,1.95,3.44,92.94,17.88,24.6,24.6,27.09,22.65,1.03,15.59
1982,1,15,100.87,2.45,4.23,92,17.7,24.64,24.62,26.99,22.69,1.33,1.55
1982,1,16,100.81,3.06,5.02,89.69,17.58,25.06,24.94,28.51,22.46,1.69,0.13
1982,1,17,100.81,3.62,6.05,88.25,17.52,25.21,25.15,28.65,22.65,2.01,1.06
1982,1,18,100.89,3.38,5.87,89.62,17.27,24.61,24.66,27.77,22.59,1.84,1.54
1982,1,19,100.92,3.23,5.5,87.25,17.27,25.32,25.21,29.15,22.01,1.77,0.62
1982,1,20,100.94,2.7,4.72,92.38,17.82,24.6,24.69,27.3,22.51,1.43,4.18
1982,1,21,100.98,2.8,4.9,89.44,17.64,25.09,25.08,28.63,23.01,1.51,3.61
1982,1,22,100.97,2.35,4.02,90.62,17.7,24.87,24.9,27.55,22.49,1.23,1.47
1982,1,23,100.96,2.05,3.63,91.44,18.07,25.15,25.12,28.59,23.01,1.06,0.2
1982,1,24,101.03,2.44,4.1,89.31,18.01,25.66,25.53,29.42,23.01,1.3,1.46
1982,1,25,101.11,2.18,3.77,91.88,18.01,25,24.98,28.48,22.69,1.16,4.41
1982,1,26,101.13,2.6,4.45,90,17.82,25.21,25.19,28.5,22.56,1.41,1.05
1982,1,27,101.07,2.27,3.98,88.19,17.82,25.73,25.58,29.45,22.63,1.23,0.03
1982,1,28,100.97,2.29,4.02,88,18.07,25.92,25.77,29.57,22.94,1.24,1.39
1982,1,29,101.03,2.57,4.52,90.44,18.13,25.24,25.3,27.77,23.48,1.37,2.13
1982,1,30,101.04,1.72,3.05,89.56,18.07,25.49,25.48,28.76,22.8,0.91,5.43
1982,1,31,100.99,2.06,3.59,89.38,18.31,25.87,25.73,29.37,22.73,1.11,10.91
1982,2,1,100.99,1.95,3.4,90.69,18.01,25.27,25.19,28.33,22.97,1.05,13.43
1982,2,2,100.9,2.12,3.63,90.5,18.01,25.24,25.19,29.1,22.5,1.14,15.88
1982,2,3,100.88,1.7,3.05,89.19,18.13,25.81,25.59,29.51,22.87,0.91,10.68
1982,2,4,100.96,1.48,2.57,92.25,18.01,24.77,24.84,27.26,23.01,0.79,18.36
1982,2,5,100.92,1.91,3.37,94.44,17.94,24.33,24.35,26.14,22.99,1.01,8.56
1982,2,6,100.85,1.36,2.48,89.38,17.82,25.41,25.25,28.85,22.7,0.7,2.09
1982,2,7,100.85,1.77,3.06,87.88,17.94,25.95,25.7,29.57,22.7,0.94,0.03
1982,2,8,100.81,1.63,2.84,89.19,18.37,26.01,25.76,29.47,22.67,0.89,9.97
1982,2,9,100.81,2.77,4.66,90,18.31,25.71,25.58,28.95,23.38,1.52,14.18
1982,2,10,100.87,1.96,3.42,90.88,18.31,25.48,25.39,28.87,23.13,1.05,7.48
1982,2,11,100.83,2.02,3.55,90.25,18.13,25.51,25.38,28.81,22.87,1.09,15.45
1982,2,12,100.88,2.1,3.7,91.38,18.31,25.34,25.28,28.42,22.81,1.13,24.36
1982,2,13,100.94,1.88,3.38,92.25,18.37,25.23,25.19,27.94,22.87,1.01,7.67
1982,2,14,100.94,2.16,3.88,95.69,18.31,24.38,24.47,26,22.94,1.12,12.1
1982,2,15,100.97,1.95,3.21,91.06,17.64,24.77,24.76,27.83,22.15,1.05,11.55
1982,2,16,101.12,1.88,3.41,92.06,17.27,24.2,24.21,26.6,22.63,0.99,3.49
1982,2,17,101.01,1.96,3.44,88.44,17.46,25.33,25.15,29.3,22.01,1.04,0.96
1982,2,18,100.96,2.12,3.68,89.94,18.01,25.51,25.34,29.3,22.55,1.13,24.98
1982,2,19,100.94,2.23,3.89,89.62,18.25,25.8,25.62,29.58,22.94,1.21,17.75
1982,2,20,100.96,1.71,2.93,87.69,18.43,26.33,26.17,29.78,22.76,0.94,4.81
1982,2,21,100.9,1.26,2.12,89.19,18.62,25.93,25.98,28.6,23.72,0.66,3.63
1982,2,22,100.82,1.04,1.88,88.12,18.68,26.16,26.23,29.71,23.55,0.57,7.15
1982,2,23,100.8,2.1,3.68,90.81,18.62,25.75,25.69,28.59,23.61,1.13,2.26
1982,2,24,100.75,1.62,2.84,90.31,18.86,26.1,25.99,29.44,23.22,0.87,19.81
1982,2,25,100.79,1.78,3.27,93.38,19.23,25.69,25.7,28.23,24.06,0.93,9.72
1982,2,26,100.82,1.68,3.02,91.06,18.86,25.9,25.84,29.19,23.4,0.89,7.93
1982,2,27,100.86,1.73,3.09,89.56,18.31,25.83,25.69,29.21,23.01,0.92,3.16
1982,2,28,100.9,1.98,3.5,87.94,18.55,26.39,26.2,30.27,22.98,1.07,2.12
1982,3,1,100.93,1.67,3.01,89.94,18.49,25.9,25.77,28.89,23.48,0.9,1.55
1982,3,2,101.06,1.81,3.23,91.12,17.82,25.01,24.94,28.08,22.94,0.98,16.56
1982,3,3,101.06,2.05,3.58,87.62,17.64,25.7,25.5,29.65,21.87,1.1,4.28
1982,3,4,101.04,1.59,2.78,86.62,17.76,25.95,25.81,29.73,22.95,0.84,0
1982,3,5,101.05,1.09,1.91,86,17.15,25.23,25.3,29.08,22.8,0.58,13.68
1982,3,6,100.92,1.73,2.71,86.75,17.88,25.74,25.83,29.19,23.31,0.94,0.28
1982,3,7,100.96,1.26,2.05,83.56,17.76,26.34,26.39,29.66,22.84,0.7,0
1982,3,8,100.95,1.31,2.31,90.75,18.43,25.55,25.51,28.2,23.56,0.7,9.3
1982,3,9,100.93,1.27,2.33,90.88,17.94,25.1,25.07,27.89,23.23,0.63,0.87
1982,3,10,100.92,1.08,1.75,83.25,17.4,26.15,26.09,29.73,22.41,0.59,0.22
1982,3,11,100.96,1.41,2.33,90,18.01,25.19,25.26,26.97,23.82,0.77,0.01
1982,3,12,101,1.62,2.87,90.31,17.7,25,24.98,27.73,22.88,0.84,0
1982,3,13,100.93,1.8,3.14,90.69,17.58,24.76,24.74,27.43,22.9,0.95,0.01
1982,3,14,100.93,1.62,2.77,89.75,16.66,24.01,24.04,26.34,22.26,0.84,1.42
1982,3,15,100.78,1.32,2.09,86,17.76,25.94,25.83,29.76,22.23,0.72,0.54
1982,3,16,100.77,1.1,1.63,89.88,17.94,25.15,25.23,27.99,23.17,0.63,0
1982,3,17,100.76,1.37,2.02,88.75,17.33,24.69,24.83,27.58,22.37,0.8,0
1982,3,18,100.74,1.06,1.7,87.38,17.82,25.59,25.63,28.77,22.41,0.59,9.73
1982,3,19,100.72,1.19,1.8,90.38,18.37,25.16,25.5,27.65,24.04,0.67,1.97
1982,3,20,100.73,1.39,2.43,90.88,17.46,24.53,24.56,26.26,22.6,0.73,0.04
1982,3,21,100.82,0.84,1.23,88.25,17.52,24.58,25.08,27.66,22.5,0.48,0
1982,3,22,100.74,1.12,1.96,86.69,18.25,26.35,26.19,30.13,23.12,0.63,8.14
1982,3,23,100.78,1.57,2.68,90.69,18.13,25.33,25.23,28.48,22.76,0.83,3.22
1982,3,24,100.8,1.52,2.48,88.75,17.82,25.49,25.36,29.12,21.98,0.82,0.95
1982,3,25,100.77,1.09,1.89,85.06,18.55,27.06,26.85,30.73,23.61,0.58,0.28
1982,3,26,100.8,0.76,1.42,86.12,18.49,26.45,26.52,29.95,24.04,0.36,0
1982,3,27,100.82,1.17,2.03,87.75,18.8,26.42,26.44,29.6,24.3,0.61,0
1982,3,28,100.93,1.23,2.24,84.25,17.33,25.9,25.85,29.21,23.32,0.64,0
1982,3,29,100.97,1.07,1.94,82.31,17.64,27.12,26.69,31.77,21.64,0.52,0.01
1982,3,30,100.99,1.3,2.37,85.44,18.74,27.47,26.98,31.46,23.27,0.67,0
1982,3,31,101.01,1.48,2.37,82.56,17.64,26.57,26.51,30.34,23.53,0.81,0.01
1982,4,1,100.96,1.33,2.43,82.94,17.64,26.72,26.39,31.12,21.74,0.7,6.32
1982,4,2,100.91,1.51,2.73,85,18.43,27.25,26.83,31.8,22.5,0.77,4.35
1982,4,3,100.91,1.38,2.53,84.88,18.68,27.46,27.05,31.74,23.06,0.7,0.85
1982,4,4,100.99,1.2,1.87,84.75,18.68,27.08,27.01,30.8,23.78,0.66,1.8
1982,4,5,101.07,1.34,2.32,86.19,18.55,26.56,26.59,29.73,24.05,0.73,0.48
1982,4,6,101.12,0.94,1.64,85.81,18.31,26.82,26.51,30.26,23.48,0.46,0
1982,4,7,101.05,1.38,2.35,86,18.55,26.75,26.64,30.32,24.33,0.77,4.25
1982,4,8,100.96,1.12,2.12,90.62,19.04,26.18,26.1,28.76,23.98,0.59,0.71
1982,4,9,100.96,1.12,1.88,87.06,18.74,26.48,26.52,29.48,24.02,0.61,0
1982,4,10,100.92,1.29,2.22,85.31,18.43,26.78,26.63,30.4,23.02,0.68,0
1982,4,11,100.88,1.3,2.16,88.25,18.07,25.56,25.63,28.08,23.78,0.66,1.6
1982,4,12,100.81,0.86,1.36,77.81,17.09,26.97,26.98,31.56,23.3,0.47,0.05
1982,4,13,100.75,1.09,1.8,82.38,18.25,27.09,27.02,30.82,24.02,0.57,0.64
1982,4,14,100.78,1.21,2.06,84.88,18.86,27.41,27.13,31.01,23.55,0.66,0.11
1982,4,15,100.74,1.35,2.38,87.44,18.74,26.66,26.47,30.42,23.92,0.73,5.34
1982,4,16,100.77,1.27,2.42,89.25,18.74,26.28,26.12,29.4,23.62,0.64,2.01
1982,4,17,100.74,1.09,1.9,87.69,18.62,26.37,26.3,29.85,23.95,0.6,0.62
1982,4,18,100.7,1.59,2.78,87.38,18.68,26.71,26.47,30.62,23.17,0.84,2.98
1982,4,19,100.73,1.66,2.88,87.12,18.86,26.83,26.69,30.85,23.45,0.9,4.15
1982,4,20,100.78,1.37,2.27,93.56,19.53,25.78,25.91,28.23,23.98,0.73,12.06
1982,4,21,100.76,1.31,2.2,89.06,19.1,26.42,26.46,29.87,24.34,0.71,8.52
1982,4,22,100.74,0.83,1.28,83.94,18.49,26.69,26.93,30.35,24.57,0.45,1.15
1982,4,23,100.79,0.9,1.28,83.31,18.49,26.94,27.04,30.16,23.42,0.52,0.35
1982,4,24,100.73,1.09,1.91,88.88,19.29,26.61,26.58,29.37,24.3,0.54,2.48
1982,4,25,100.72,1.24,2.04,90,19.04,26.11,26.17,28.77,24.45,0.67,10.5
1982,4,26,100.75,0.94,1.41,84.88,18.43,26.77,26.71,30.28,23.05,0.54,23.62
1982,4,27,100.74,1.04,1.77,87.12,19.29,27.08,26.97,30.73,23.9,0.56,8.14
1982,4,28,100.74,1.03,1.74,89.12,19.9,27.14,27.09,30.4,24.65,0.55,14.88
1982,4,29,100.83,1.02,1.64,90,19.47,26.42,26.58,29.11,24.63,0.58,26.52
1982,4,30,100.9,1.2,2.18,87.88,19.29,27.27,26.94,31.25,23.62,0.62,6.35
1982,5,1,101.01,1.29,2.38,86.12,18.62,27.11,26.71,30.62,23.33,0.66,8.43
1982,5,2,100.98,1.54,2.73,87.31,18.68,26.66,26.51,30.66,23,0.82,0.89
1982,5,3,101.05,1.06,1.7,83.81,18.49,26.92,27.05,30.99,22.96,0.57,0.02
1982,5,4,100.99,1.16,1.81,83.19,18.74,27.19,27.34,30.98,23.15,0.63,1.47
1982,5,5,100.95,1.54,2.68,87.31,19.23,27.13,26.96,30.66,23.92,0.82,1.27
1982,5,6,100.97,1.3,2.37,86.62,18.86,27.1,26.81,31.07,23.09,0.66,23.11
1982,5,7,100.94,1.56,2.67,88.88,19.04,26.62,26.46,30.01,23.4,0.8,4.03
1982,5,8,101.02,1.18,2.03,92.81,19.04,25.61,25.68,27.47,24.1,0.62,0.44
1982,5,9,100.99,1.48,2.69,90,18.74,26.01,26,29.08,23.69,0.74,0.83
1982,5,10,100.93,1.59,2.8,87.62,18.62,26.58,26.38,30.72,22.68,0.82,2.42
1982,5,11,100.88,1.83,3.16,88.56,18.62,26.31,26.15,30.29,22.78,0.95,3.08
1982,5,12,100.87,1.94,3.32,87.62,18.37,26.4,26.17,30.37,22.83,1.01,0.67
1982,5,13,100.8,1.9,3.32,87.88,18.43,26.32,26.12,30.34,22.75,0.99,0.56
1982,5,14,100.77,1.39,2.34,86.38,18.19,26.4,26.19,29.87,22.76,0.73,0.79
1982,5,15,100.84,1.8,3.08,88.62,18.49,26.27,26.05,29.37,23.52,0.98,6.21
1982,5,16,100.85,1.86,3.27,89.19,18.43,26.11,25.87,29.87,22.56,0.99,14.75
1982,5,17,100.78,1.85,3.27,87.62,18.62,26.57,26.32,30.64,22.82,0.98,0.34
1982,5,18,100.81,1.66,2.98,89.06,18.86,26.33,26.25,29.68,23.65,0.85,0.63
1982,5,19,100.86,1.62,2.77,93.62,19.29,25.62,25.67,28.09,23.85,0.82,26.02
1982,5,20,100.84,1.8,3.2,89.25,19.17,26.65,26.49,30.26,23.37,0.95,3.87
1982,5,21,100.81,1.95,3.42,88.12,18.68,26.48,26.3,30.12,23.32,1.04,0.43
1982,5,22,100.73,2.11,3.62,88.38,18.43,26.24,26.03,30.23,22.87,1.12,1.74
1982,5,23,100.67,2.48,4.16,87.69,18.43,26.24,26.16,30.47,23.27,1.3,0.23
1982,5,24,100.67,2.22,3.71,90.75,18.62,25.69,25.68,29.38,22.68,1.15,2.13
1982,5,25,100.7,1.93,3.34,89.56,19.23,26.58,26.44,30.56,23.08,1.01,4.61
1982,5,26,100.65,1.58,2.84,91.62,19.84,26.58,26.55,29.8,24.11,0.8,2.8
1982,5,27,100.62,1.46,2.63,94.12,19.78,25.97,26.02,28.23,24.44,0.72,7.28
1982,5,28,100.55,1.6,2.88,91.25,19.53,26.49,26.37,29.87,23.94,0.84,21.98
1982,5,29,100.64,1.2,2.23,89.5,19.53,26.91,26.74,30.54,23.97,0.63,10.53
1982,5,30,100.76,1.5,2.74,89.19,19.17,26.79,26.52,30.37,23.12,0.77,2.42
1982,5,31,100.78,1.49,2.71,88.31,19.17,26.96,26.68,30.79,23.33,0.77,1.43
1982,6,1,100.75,1.65,2.91,86.5,19.23,27.3,27.08,31.13,23.6,0.84,0.94
1982,6,2,100.73,1.47,2.54,86.44,19.35,27.39,27.2,31.18,23.65,0.74,0.48
1982,6,3,100.77,1.65,2.98,89.62,19.47,26.84,26.66,30.31,23.73,0.86,40.86
1982,6,4,100.81,1.38,2.48,89.94,19.35,26.74,26.53,30.12,23.29,0.7,28.07
1982,6,5,100.84,1.29,2.24,91.12,19.41,26.4,26.31,29.31,23.74,0.68,88.49
1982,6,6,100.83,1.23,2.22,87.81,18.62,26.39,26.31,29.52,23.35,0.66,17.81
1982,6,7,100.85,1.66,2.99,87.19,18.43,26.5,26.29,30.28,23.43,0.89,0.14
1982,6,8,100.89,1.48,2.7,88.44,18.74,26.49,26.29,29.91,23.13,0.74,0.01
1982,6,9,100.88,1.38,2.47,89.5,18.55,25.88,25.87,28.76,23.19,0.69,0
1982,6,10,100.92,1.67,2.9,87.94,18.68,26.48,26.34,30.15,22.97,0.85,0.39
1982,6,11,100.94,1.84,3.19,87.56,18.25,26.26,26.07,30.06,22.99,0.95,0.03
1982,6,12,100.92,1.83,3.25,88.12,18.31,26.05,25.96,29.73,22.86,0.95,1.37
1982,6,13,100.86,1.8,3.2,90.25,18.92,26.15,26.06,29.71,23.33,0.94,15.86
1982,6,14,100.89,1.69,2.98,91.31,18.86,25.8,25.8,29.1,23.17,0.86,4.24
1982,6,15,100.97,1.4,2.53,88.62,18.19,25.95,25.78,29.42,22.65,0.7,10.45
1982,6,16,101.07,1.31,2.42,89.06,18.13,25.8,25.65,29.12,23.12,0.66,17.8
1982,6,17,101,1.53,2.78,87.69,18.01,26.06,25.8,30.1,22.13,0.79,2.86
1982,6,18,101,1.66,2.98,90.31,18.62,25.94,25.81,29.48,22.81,0.86,10.75
1982,6,19,101.06,1.73,3.12,91,18.8,25.92,25.84,29.27,23.05,0.89,5.16
1982,6,20,101.14,2.05,3.59,88,17.88,25.68,25.63,29.46,22.85,1.07,0.23
1982,6,21,101.16,2.2,3.71,87.56,17.27,25.28,25.19,29.51,22.19,1.13,0
1982,6,22,101.07,1.73,3.09,87.38,17.4,25.51,25.33,30.05,21.3,0.88,0
1982,6,23,101,1.89,3.2,88.06,17.58,25.54,25.36,29.67,21.89,0.97,0
1982,6,24,101.05,2.03,3.48,88.62,17.46,25.16,25.11,29.45,21.38,1.05,1.41
1982,6,25,101,1.65,2.91,87.88,17.52,25.58,25.37,29.94,21.26,0.84,0.09
1982,6,26,100.95,2.12,3.72,87.69,17.58,25.6,25.36,29.7,21.97,1.12,0.4
1982,6,27,100.9,1.94,3.29,87.44,16.78,24.84,24.65,28.86,20.92,1.02,0.01
1982,6,28,100.91,2.17,3.59,88.38,16.54,24.31,24.26,28.13,20.9,1.12,0
1982,6,29,101.08,1.84,3.21,87.12,16.6,24.83,24.65,29.4,20.57,0.92,0
1982,6,30,101.02,2.04,3.43,88.12,17.46,25.34,25.24,30.05,21.37,1.06,0
1982,7,1,100.9,2.56,4.34,87.88,17.7,25.56,25.51,29.93,22.23,1.33,0
1982,7,2,100.8,2.07,3.59,87.62,17.82,25.73,25.69,30.31,21.9,1.05,0
1982,7,3,100.86,2.33,3.91,87.75,17.94,25.83,25.79,30.33,22.21,1.21,0
1982,7,4,100.96,2,3.51,87.19,17.76,25.89,25.72,30.08,22.73,1.02,0.02
1982,7,5,101.04,2.22,3.82,86.31,16.48,24.78,24.69,29.15,21.63,1.14,0.01
1982,7,6,100.93,2.1,3.5,87.69,16.66,24.69,24.57,29.53,21,1.08,0
1982,7,7,100.94,2.23,3.71,88.12,16.97,24.8,24.73,29.63,21.05,1.16,0.29
1982,7,8,100.96,2.26,3.8,86.31,16.66,24.94,24.88,29.41,21.6,1.16,0.07
1982,7,9,100.94,2.18,3.7,87,16.91,25.04,24.94,30.01,20.81,1.12,0
1982,7,10,100.94,2.05,3.52,86.06,16.6,24.99,24.84,29.61,20.89,1.05,0
1982,7,11,100.9,2,3.37,87.44,17.09,25.19,25,29.86,21.14,1.03,0.16
1982,7,12,100.93,2.02,3.44,86.75,16.91,25.2,24.95,29.57,21.22,1.05,0
1982,7,13,100.9,1.95,3.33,87.31,16.78,24.93,24.72,29.1,21,0.99,0.01
1982,7,14,100.89,1.99,3.39,87.06,17.03,25.16,25,29.43,21.38,1.02,0
1982,7,15,100.88,1.95,3.29,86.62,16.78,25.12,24.87,29.17,21.38,1.01,0
1982,7,16,100.81,1.62,2.7,86.38,16.85,25.19,24.97,28.96,21.44,0.84,0.08
1982,7,17,100.74,1.85,3.2,86.94,17.21,25.35,25.17,29.46,21.82,0.97,2.73
1982,7,18,100.79,1.54,2.53,88.44,17.33,25,24.97,28.33,22.23,0.8,0.9
1982,7,19,100.9,1.57,2.73,88.06,16.97,24.78,24.69,28.15,21.79,0.81,1.47
1982,7,20,101.01,1.08,1.68,84.62,16.78,24.98,25.22,28.84,21.49,0.6,4.85
1982,7,21,101.01,1.35,2.31,86,17.15,25.61,25.37,29.75,21.62,0.7,1.34
1982,7,22,101.02,1.8,3.15,86.69,17.21,25.43,25.27,29.82,21.5,0.92,0.04
1982,7,23,101.05,2.03,3.42,88.25,17.58,25.38,25.32,29.98,21.88,1.05,0.01
1982,7,24,101.1,2.05,3.45,87.19,17.09,25.23,25.08,29.89,21.19,1.05,0
1982,7,25,101.08,1.86,3.2,85.75,16.48,24.99,24.8,30.03,20.62,0.93,0
1982,7,26,100.98,2.21,3.69,85.69,15.87,24.22,24.16,29.73,19.62,1.14,0.03
1982,7,27,100.99,2.22,3.7,86.44,16.17,24.35,24.27,29.48,19.73,1.16,0
1982,7,28,100.97,2.35,3.88,86.5,16.42,24.66,24.56,29.76,20.69,1.23,0
1982,7,29,100.94,2.44,4.01,85.69,16.11,24.54,24.43,29.3,20.66,1.27,0
1982,7,30,100.88,2.3,3.87,86,16.3,24.67,24.55,29.98,20.26,1.19,0
1982,7,31,100.88,1.95,3.39,86.06,16.48,24.9,24.73,29.75,20.96,0.98,0.02
1982,8,1,100.88,2.09,3.58,85.88,16.54,25.03,24.85,29.79,21.17,1.08,0
1982,8,2,100.96,2.12,3.61,85.56,16.66,25.19,25.04,30.3,21.12,1.09,0
